33;Geitost;Dairy Products;1997;3;24;12
33;Geitost;Dairy Products;1997;4;34;16
33;Geitost;Dairy Products;1997;5;128,5;53
33;Geitost;Dairy Products;1997;6;80;34
33;Geitost;Dairy Products;1997;7;35;14
33;Geitost;Dairy Products;1997;8;47,5;20
33;Geitost;Dairy Products;1997;9;167;68
33;Geitost;Dairy Products;1998;1;136;55
33;Geitost;Dairy Products;1998;2;150;70
33;Geitost;Dairy Products;1998;3;53,125;22
33;Geitost;Dairy Products;1998;4;137,5;55
34;Sasquatch Ale;Beverages;1996;8;224;20
34;Sasquatch Ale;Beverages;1996;9;156,800003051758;14
34;Sasquatch Ale;Beverages;1996;11;509,599975585938;46
34;Sasquatch Ale;Beverages;1996;12;112;10
34;Sasquatch Ale;Beverages;1997;2;179,199996948242;20
34;Sasquatch Ale;Beverages;1997;3;372,399963378906;35
34;Sasquatch Ale;Beverages;1997;5;105;10
34;Sasquatch Ale;Beverages;1997;6;560;40
34;Sasquatch Ale;Beverages;1997;10;330,399993896484;26
34;Sasquatch Ale;Beverages;1997;11;420;30
34;Sasquatch Ale;Beverages;1997;12;140;10
34;Sasquatch Ale;Beverages;1998;2;140;10
34;Sasquatch Ale;Beverages;1998;3;280;20
34;Sasquatch Ale;Beverages;1998;4;2331;180
34;Sasquatch Ale;Beverages;1998;5;490;35
35;Steeleye Stout;Beverages;1996;7;288;20
35;Steeleye Stout;Beverages;1996;8;1497,59999847412;104
35;Steeleye Stout;Beverages;1996;10;1000,79998779297;80
35;Steeleye Stout;Beverages;1996;12;950,400024414063;70
35;Steeleye Stout;Beverages;1997;1;1195,19995117188;95
35;Steeleye Stout;Beverages;1997;2;115,199996948242;8
35;Steeleye Stout;Beverages;1997;4;54;3
35;Steeleye Stout;Beverages;1997;5;954;56
35;Steeleye Stout;Beverages;1997;6;360;20
35;Steeleye Stout;Beverages;1997;7;837;54
35;Steeleye Stout;Beverages;1997;8;486,000030517578;30
35;Steeleye Stout;Beverages;1997;10;499,5;30
35;Steeleye Stout;Beverages;1997;11;504;35
35;Steeleye Stout;Beverages;1997;12;270;15
35;Steeleye Stout;Beverages;1998;1;1017,00003051758;59
35;Steeleye Stout;Beverages;1998;2;666;37
35;Steeleye Stout;Beverages;1998;3;900;50
35;Steeleye Stout;Beverages;1998;4;2049,30001831055;117
36;Inlagd Sill;Seafood;1996;7;380;25
36;Inlagd Sill;Seafood;1996;8;456;30
36;Inlagd Sill;Seafood;1996;9;638,399993896484;52
36;Inlagd Sill;Seafood;1996;10;790,399993896484;60
36;Inlagd Sill;Seafood;1996;11;288,799987792969;20
36;Inlagd Sill;Seafood;1996;12;72,9599990844727;6
36;Inlagd Sill;Seafood;1997;1;68,4000015258789;5
36;Inlagd Sill;Seafood;1997;5;2223;120
36;Inlagd Sill;Seafood;1997;6;475;25
36;Inlagd Sill;Seafood;1997;7;1344,25;76
36;Inlagd Sill;Seafood;1997;8;285;15
36;Inlagd Sill;Seafood;1997;9;655,5;36
36;Inlagd Sill;Seafood;1997;10;855;45
36;Inlagd Sill;Seafood;1997;11;418;26
36;Inlagd Sill;Seafood;1997;12;570;30
36;Inlagd Sill;Seafood;1998;1;712,5;50
36;Inlagd Sill;Seafood;1998;2;380;20
36;Inlagd Sill;Seafood;1998;3;1619,75;95
36;Inlagd Sill;Seafood;1998;4;1225,5;69
37;Gravad lax;Seafood;1996;7;20,7999992370605;1
37;Gravad lax;Seafood;1996;10;582,399963378906;28
37;Gravad lax;Seafood;1997;1;208;10
37;Gravad lax;Seafood;1997;5;421,199981689453;18
37;Gravad lax;Seafood;1998;1;1248;60
37;Gravad lax;Seafood;1998;3;208;8
38;Côte de Blaye;Beverages;1996;10;4005,2001953125;20
38;Côte de Blaye;Beverages;1996;11;14545,2001953125;80
38;Côte de Blaye;Beverages;1996;12;6324;40
38;Côte de Blaye;Beverages;1997;1;18803,3603515625;99
38;Côte de Blaye;Beverages;1997;3;6324;30
38;Côte de Blaye;Beverages;1997;4;3952,5;15
38;Côte de Blaye;Beverages;1997;5;8853,59997558594;34
38;Côte de Blaye;Beverages;1997;7;3754,875;15
38;Côte de Blaye;Beverages;1997;9;3557,25;15
38;Côte de Blaye;Beverages;1997;12;3952,5;15
38;Côte de Blaye;Beverages;1998;1;18049,75;70
38;Côte de Blaye;Beverages;1998;2;25559,5;100
38;Côte de Blaye;Beverages;1998;3;17127,5;65
38;Côte de Blaye;Beverages;1998;4;6587,5;25
39;Chartreuse verte;Beverages;1996;7;691,199981689453;48
39;Chartreuse verte;Beverages;1996;9;1252,79998779297;90
39;Chartreuse verte;Beverages;1996;10;57,5999984741211;4
39;Chartreuse verte;Beverages;1996;11;1311,84002685547;104
39;Chartreuse verte;Beverages;1996;12;244,799987792969;20
39;Chartreuse verte;Beverages;1997;2;374,399993896484;26
39;Chartreuse verte;Beverages;1997;3;215,999984741211;20
39;Chartreuse verte;Beverages;1997;4;180;10
39;Chartreuse verte;Beverages;1997;6;180;10
39;Chartreuse verte;Beverages;1997;7;90;5
39;Chartreuse verte;Beverages;1997;8;643,5;41
39;Chartreuse verte;Beverages;1997;9;367,199996948242;23
39;Chartreuse verte;Beverages;1997;12;2424,60000038147;148
39;Chartreuse verte;Beverages;1998;1;1026;59
39;Chartreuse verte;Beverages;1998;2;2300,40000152588;133
39;Chartreuse verte;Beverages;1998;3;540;30
39;Chartreuse verte;Beverages;1998;5;394,200000762939;22
40;Boston Crab Meat;Seafood;1996;7;735;50
40;Boston Crab Meat;Seafood;1996;8;1308,30004882813;100
40;Boston Crab Meat;Seafood;1996;9;676,199951171875;50
40;Boston Crab Meat;Seafood;1996;11;58,7999992370605;4
40;Boston Crab Meat;Seafood;1997;1;577,709999084473;52
40;Boston Crab Meat;Seafood;1997;2;294;20
40;Boston Crab Meat;Seafood;1997;3;896,699981689453;61
40;Boston Crab Meat;Seafood;1997;4;459,999969482422;30
40;Boston Crab Meat;Seafood;1997;5;561,199981689453;35
40;Boston Crab Meat;Seafood;1997;6;956,799999237061;52
40;Boston Crab Meat;Seafood;1997;7;772,799987792969;42
40;Boston Crab Meat;Seafood;1997;8;1104;60
40;Boston Crab Meat;Seafood;1997;9;2535,51992797852;144
40;Boston Crab Meat;Seafood;1997;11;1637,59992980957;99
40;Boston Crab Meat;Seafood;1997;12;18,3999996185303;1
40;Boston Crab Meat;Seafood;1998;1;1950,39996337891;115
40;Boston Crab Meat;Seafood;1998;2;1895,20001220703;103
40;Boston Crab Meat;Seafood;1998;3;552;30
40;Boston Crab Meat;Seafood;1998;4;919,999961853027;55
41;Jack's New England Clam Chowder;Seafood;1996;7;333,024993896484;51
41;Jack's New England Clam Chowder;Seafood;1996;9;77;10
41;Jack's New England Clam Chowder;Seafood;1996;10;241,779998779297;32
41;Jack's New England Clam Chowder;Seafood;1996;11;100,099998474121;13
41;Jack's New England Clam Chowder;Seafood;1996;12;55,439998626709;8
41;Jack's New England Clam Chowder;Seafood;1997;1;154;25
41;Jack's New England Clam Chowder;Seafood;1997;2;231;30
41;Jack's New England Clam Chowder;Seafood;1997;4;945,299926757813;110
41;Jack's New England Clam Chowder;Seafood;1997;5;187,209987640381;20
41;Jack's New England Clam Chowder;Seafood;1997;6;192,517486572266;21
41;Jack's New England Clam Chowder;Seafood;1997;9;1582,59998321533;168
41;Jack's New England Clam Chowder;Seafood;1997;10;521,099983215332;54
41;Jack's New England Clam Chowder;Seafood;1997;11;453,549995422363;47
41;Jack's New England Clam Chowder;Seafood;1997;12;689,974975585938;74
41;Jack's New England Clam Chowder;Seafood;1998;1;501,799995422363;52
41;Jack's New England Clam Chowder;Seafood;1998;2;472,849990844727;49
41;Jack's New England Clam Chowder;Seafood;1998;3;383,104984283447;40
41;Jack's New England Clam Chowder;Seafood;1998;4;940,392456054688;113
41;Jack's New England Clam Chowder;Seafood;1998;5;617,599992752075;64
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1996;7;98;10
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1996;9;89,5999965667725;8
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1996;10;89,5999984741211;10
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1996;11;100,799995422363;9
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;1;425,599975585938;40
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;3;560;50
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;4;912,799987792969;70
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;6;333,199981689453;28
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;7;1120;100
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;8;70;5
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;9;1183;96
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;11;392;28
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1997;12;411,600006103516;34
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1998;1;809,200012207031;62
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1998;2;350;25
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1998;3;112;10
42;Singaporean Hokkien Fried Mee;Grains/Cereals;1998;4;1517,59997558594;112
43;Ipoh Coffee;Beverages;1996;8;1472;40
43;Ipoh Coffee;Beverages;1996;9;2060,79992675781;56
43;Ipoh Coffee;Beverages;1996;10;1398,39990234375;40
43;Ipoh Coffee;Beverages;1997;2;736;20
43;Ipoh Coffee;Beverages;1997;3;662,399993896484;18
43;Ipoh Coffee;Beverages;1997;4;586,5;15
43;Ipoh Coffee;Beverages;1997;5;3910;85
43;Ipoh Coffee;Beverages;1997;8;920;20
43;Ipoh Coffee;Beverages;1997;9;276;6
43;Ipoh Coffee;Beverages;1997;10;2944;64
43;Ipoh Coffee;Beverages;1997;12;1035;30
43;Ipoh Coffee;Beverages;1998;1;1748;41
43;Ipoh Coffee;Beverages;1998;3;1886;49
43;Ipoh Coffee;Beverages;1998;4;2484;60
43;Ipoh Coffee;Beverages;1998;5;1407,59997558594;36
44;Gula Malacca;Condiments;1996;8;908,299987792969;61
44;Gula Malacca;Condiments;1996;11;1133,82507324219;77
44;Gula Malacca;Condiments;1997;1;496;40
44;Gula Malacca;Condiments;1997;2;1472,5;100
44;Gula Malacca;Condiments;1997;3;223,97500038147;17
44;Gula Malacca;Condiments;1997;4;175,050003051758;9
44;Gula Malacca;Condiments;1997;5;778;40
44;Gula Malacca;Condiments;1997;6;602,950012207031;31
44;Gula Malacca;Condiments;1997;8;194,5;10
44;Gula Malacca;Condiments;1997;9;898,590026855469;49
44;Gula Malacca;Condiments;1997;10;1390,6750793457;74
44;Gula Malacca;Condiments;1997;11;311,200012207031;16
44;Gula Malacca;Condiments;1997;12;194,5;10
44;Gula Malacca;Condiments;1998;1;248,960006713867;16
44;Gula Malacca;Condiments;1998;3;361,77001953125;24
44;Gula Malacca;Condiments;1998;4;525,150009155273;27
45;Rogede sild;Seafood;1996;12;91,1999969482422;15
45;Rogede sild;Seafood;1997;3;205,200012207031;30
45;Rogede sild;Seafood;1997;4;199,5;21
45;Rogede sild;Seafood;1997;5;807,5;100
45;Rogede sild;Seafood;1997;8;190;20
45;Rogede sild;Seafood;1997;10;1045;110
45;Rogede sild;Seafood;1997;11;665;84
45;Rogede sild;Seafood;1997;12;243,674987792969;27
45;Rogede sild;Seafood;1998;1;273,600006103516;36
45;Rogede sild;Seafood;1998;2;142,5;15
45;Rogede sild;Seafood;1998;3;285;30
45;Rogede sild;Seafood;1998;4;190;20
46;Spegesild;Seafood;1996;8;122,399993896484;15
46;Spegesild;Seafood;1996;10;288;30
46;Spegesild;Seafood;1996;12;673,920043945313;73
46;Spegesild;Seafood;1997;1;206,400000572205;22
46;Spegesild;Seafood;1997;2;307,20002746582;35
46;Spegesild;Seafood;1997;3;48;5
46;Spegesild;Seafood;1997;4;91,7999954223633;9
46;Spegesild;Seafood;1997;8;244,800003051758;23
46;Spegesild;Seafood;1997;9;1260;105
46;Spegesild;Seafood;1997;10;504;42
46;Spegesild;Seafood;1997;11;319,199981689453;28
46;Spegesild;Seafood;1998;1;420;35
46;Spegesild;Seafood;1998;2;252;21
46;Spegesild;Seafood;1998;3;288;24
46;Spegesild;Seafood;1998;4;516;48
46;Spegesild;Seafood;1998;5;341,279998779297;33
47;Zaanse koeken;Confections;1996;10;97,2799987792969;16
47;Zaanse koeken;Confections;1997;1;589;85
47;Zaanse koeken;Confections;1997;3;228;30
47;Zaanse koeken;Confections;1997;4;48,4499969482422;6
47;Zaanse koeken;Confections;1997;6;237,5;25
47;Zaanse koeken;Confections;1997;7;142,5;15
47;Zaanse koeken;Confections;1997;9;668,800003051758;71
47;Zaanse koeken;Confections;1997;10;517,75;67
47;Zaanse koeken;Confections;1997;11;213,75;30
47;Zaanse koeken;Confections;1997;12;285;30
47;Zaanse koeken;Confections;1998;1;285;40
47;Zaanse koeken;Confections;1998;2;179,550003051758;21
47;Zaanse koeken;Confections;1998;3;465,5;49
48;Chocolade;Confections;1997;1;606,900024414063;70
48;Chocolade;Confections;1997;2;137,700012207031;15
48;Chocolade;Confections;1997;4;162,5625;15
48;Chocolade;Confections;1997;7;68,8500061035156;6
48;Chocolade;Confections;1997;10;306;24
48;Chocolade;Confections;1998;1;86,6999969482422;8
49;Maxilaku;Confections;1996;7;640;40
49;Maxilaku;Confections;1996;8;240;15
49;Maxilaku;Confections;1996;9;480;30
49;Maxilaku;Confections;1996;11;560;35
49;Maxilaku;Confections;1997;1;936;60
49;Maxilaku;Confections;1997;2;285,600006103516;21
49;Maxilaku;Confections;1997;3;384;24
49;Maxilaku;Confections;1997;4;500;25
49;Maxilaku;Confections;1997;5;120;6
49;Maxilaku;Confections;1997;7;835;43
49;Maxilaku;Confections;1997;12;68;4
49;Maxilaku;Confections;1998;2;1596;87
49;Maxilaku;Confections;1998;3;1360;68
49;Maxilaku;Confections;1998;4;1240;62
50;Valkoinen suklaa;Confections;1996;11;175,5;15
50;Valkoinen suklaa;Confections;1996;12;195;15
50;Valkoinen suklaa;Confections;1997;1;520;40
50;Valkoinen suklaa;Confections;1997;3;325;25
50;Valkoinen suklaa;Confections;1997;8;385,9375;25
50;Valkoinen suklaa;Confections;1997;11;942,5;60
50;Valkoinen suklaa;Confections;1998;3;536,25;33
50;Valkoinen suklaa;Confections;1998;5;357,5;22
51;Manjimup Dried Apples;Produce;1996;7;2957,40002441406;75
51;Manjimup Dried Apples;Produce;1996;8;76,3199996948242;2
51;Manjimup Dried Apples;Produce;1996;10;1628,16015625;48
51;Manjimup Dried Apples;Produce;1996;11;848;20
51;Manjimup Dried Apples;Produce;1996;12;648,720031738281;18
51;Manjimup Dried Apples;Produce;1997;3;1950,40001678467;46
51;Manjimup Dried Apples;Produce;1997;5;2480,39990234375;54
51;Manjimup Dried Apples;Produce;1997;6;4717;93
51;Manjimup Dried Apples;Produce;1997;8;795;15
51;Manjimup Dried Apples;Produce;1997;9;2067;40
51;Manjimup Dried Apples;Produce;1997;10;1855;35
51;Manjimup Dried Apples;Produce;1997;11;1510,5;30
51;Manjimup Dried Apples;Produce;1997;12;9195,5;188
51;Manjimup Dried Apples;Produce;1998;1;636;13
51;Manjimup Dried Apples;Produce;1998;2;106;2
51;Manjimup Dried Apples;Produce;1998;3;3922;74
51;Manjimup Dried Apples;Produce;1998;4;6426,25;133
52;Filo Mix;Grains/Cereals;1996;10;156,799999237061;28
52;Filo Mix;Grains/Cereals;1996;12;89,5999984741211;20
52;Filo Mix;Grains/Cereals;1997;2;187,599998474121;35
52;Filo Mix;Grains/Cereals;1997;4;42;6
52;Filo Mix;Grains/Cereals;1997;6;700;100
52;Filo Mix;Grains/Cereals;1997;7;191,799999237061;28
52;Filo Mix;Grains/Cereals;1997;8;35;5
52;Filo Mix;Grains/Cereals;1997;9;63;9
52;Filo Mix;Grains/Cereals;1997;10;28;4
52;Filo Mix;Grains/Cereals;1997;11;721;103
52;Filo Mix;Grains/Cereals;1997;12;155,75;23
52;Filo Mix;Grains/Cereals;1998;1;196;28
52;Filo Mix;Grains/Cereals;1998;2;93,0999984741211;14
52;Filo Mix;Grains/Cereals;1998;3;370,299995422363;63
52;Filo Mix;Grains/Cereals;1998;4;189;32
52;Filo Mix;Grains/Cereals;1998;5;14;2
53;Perth Pasties;Meat/Poultry;1996;7;393;15
53;Perth Pasties;Meat/Poultry;1996;8;754,56005859375;36
53;Perth Pasties;Meat/Poultry;1996;9;786;30
53;Perth Pasties;Meat/Poultry;1996;12;3170,19998168945;130
53;Perth Pasties;Meat/Poultry;1997;1;596,050018310547;25
53;Perth Pasties;Meat/Poultry;1997;2;1703;65
53;Perth Pasties;Meat/Poultry;1997;3;733,600036621094;28
53;Perth Pasties;Meat/Poultry;1997;4;688,799987792969;21
53;Perth Pasties;Meat/Poultry;1997;6;1410,39996337891;43
53;Perth Pasties;Meat/Poultry;1997;8;1172,59997558594;37
53;Perth Pasties;Meat/Poultry;1997;9;328;10
53;Perth Pasties;Meat/Poultry;1997;10;4029,47999572754;123
53;Perth Pasties;Meat/Poultry;1998;1;921,679992675781;29
53;Perth Pasties;Meat/Poultry;1998;2;98,3999938964844;3
53;Perth Pasties;Meat/Poultry;1998;3;721,599998474121;22
53;Perth Pasties;Meat/Poultry;1998;4;2328,79989624023;80
53;Perth Pasties;Meat/Poultry;1998;5;737,999938964844;25
54;Tourtière;Meat/Poultry;1996;8;53,0999984741211;10
54;Tourtière;Meat/Poultry;1996;9;29,5;5
54;Tourtière;Meat/Poultry;1996;10;88,5;15
54;Tourtière;Meat/Poultry;1996;11;654,900009155273;114
54;Tourtière;Meat/Poultry;1996;12;59;10
54;Tourtière;Meat/Poultry;1997;1;271,400001525879;46
54;Tourtière;Meat/Poultry;1997;2;588,820001602173;101
54;Tourtière;Meat/Poultry;1997;3;106,200004577637;24
54;Tourtière;Meat/Poultry;1997;4;149;20
54;Tourtière;Meat/Poultry;1997;5;341,209999084473;49
54;Tourtière;Meat/Poultry;1997;7;402,299999237061;54
54;Tourtière;Meat/Poultry;1997;8;223,5;30
54;Tourtière;Meat/Poultry;1997;9;263,729999542236;36
54;Tourtière;Meat/Poultry;1997;10;715,199966430664;115
54;Tourtière;Meat/Poultry;1997;12;122,924999237061;19
54;Tourtière;Meat/Poultry;1998;1;195,562484741211;35
54;Tourtière;Meat/Poultry;1998;2;277,139984130859;42
54;Tourtière;Meat/Poultry;1998;4;74,5;10
54;Tourtière;Meat/Poultry;1998;5;111,749992370605;20
55;Pâté chinois;Meat/Poultry;1996;7;342,720001220703;21
55;Pâté chinois;Meat/Poultry;1996;8;384;20
55;Pâté chinois;Meat/Poultry;1996;10;614,400024414063;40
55;Pâté chinois;Meat/Poultry;1996;11;230,400009155273;12
55;Pâté chinois;Meat/Poultry;1996;12;2361,60009765625;135
55;Pâté chinois;Meat/Poultry;1997;1;144;10
55;Pâté chinois;Meat/Poultry;1997;2;2937,60015869141;180
55;Pâté chinois;Meat/Poultry;1997;3;554,880027770996;32
55;Pâté chinois;Meat/Poultry;1997;5;336;14
55;Pâté chinois;Meat/Poultry;1997;6;980,399993896484;43
55;Pâté chinois;Meat/Poultry;1997;7;504;25
55;Pâté chinois;Meat/Poultry;1997;8;273,599975585938;12
55;Pâté chinois;Meat/Poultry;1997;9;86,4000015258789;4
55;Pâté chinois;Meat/Poultry;1997;10;648;27
55;Pâté chinois;Meat/Poultry;1997;11;288;12
55;Pâté chinois;Meat/Poultry;1997;12;1080;60
55;Pâté chinois;Meat/Poultry;1998;2;840;40
55;Pâté chinois;Meat/Poultry;1998;3;576,000030517578;29
55;Pâté chinois;Meat/Poultry;1998;4;4110;181
55;Pâté chinois;Meat/Poultry;1998;5;134,400001525879;6
56;Gnocchi di nonna Alice;Grains/Cereals;1996;7;60,7999992370605;2
56;Gnocchi di nonna Alice;Grains/Cereals;1996;9;729,599998474121;24
56;Gnocchi di nonna Alice;Grains/Cereals;1996;10;346,559997558594;12
56;Gnocchi di nonna Alice;Grains/Cereals;1996;11;608;20
56;Gnocchi di nonna Alice;Grains/Cereals;1996;12;1018,39999389648;38
56;Gnocchi di nonna Alice;Grains/Cereals;1997;1;3192;105
56;Gnocchi di nonna Alice;Grains/Cereals;1997;2;2401,60003662109;83
56;Gnocchi di nonna Alice;Grains/Cereals;1997;3;1337,59997558594;50
56;Gnocchi di nonna Alice;Grains/Cereals;1997;4;5517,60000610352;154
56;Gnocchi di nonna Alice;Grains/Cereals;1997;5;969;30
56;Gnocchi di nonna Alice;Grains/Cereals;1997;6;3382;100
56;Gnocchi di nonna Alice;Grains/Cereals;1997;7;1748;47
56;Gnocchi di nonna Alice;Grains/Cereals;1997;8;2926;80
56;Gnocchi di nonna Alice;Grains/Cereals;1997;9;2097,59997558594;57
56;Gnocchi di nonna Alice;Grains/Cereals;1997;10;2223;68
56;Gnocchi di nonna Alice;Grains/Cereals;1997;11;3275,60000610352;97
56;Gnocchi di nonna Alice;Grains/Cereals;1997;12;3534;100
56;Gnocchi di nonna Alice;Grains/Cereals;1998;1;3838;104
56;Gnocchi di nonna Alice;Grains/Cereals;1998;2;1366,09997558594;37
56;Gnocchi di nonna Alice;Grains/Cereals;1998;3;1071,59997558594;30
56;Gnocchi di nonna Alice;Grains/Cereals;1998;4;950;25
57;Ravioli Angelo;Grains/Cereals;1996;7;1002,30000305176;65
57;Ravioli Angelo;Grains/Cereals;1996;8;31,2000007629395;2
57;Ravioli Angelo;Grains/Cereals;1996;10;249,600006103516;16
57;Ravioli Angelo;Grains/Cereals;1996;11;780;50
57;Ravioli Angelo;Grains/Cereals;1997;1;312;20
57;Ravioli Angelo;Grains/Cereals;1997;2;187,200012207031;15
57;Ravioli Angelo;Grains/Cereals;1997;5;87,75;5
57;Ravioli Angelo;Grains/Cereals;1997;6;195;10
57;Ravioli Angelo;Grains/Cereals;1997;7;390;20
57;Ravioli Angelo;Grains/Cereals;1997;10;780;40
57;Ravioli Angelo;Grains/Cereals;1997;11;204,75;14
57;Ravioli Angelo;Grains/Cereals;1998;1;1238,25;64
57;Ravioli Angelo;Grains/Cereals;1998;2;390;20
57;Ravioli Angelo;Grains/Cereals;1998;3;877,5;45
57;Ravioli Angelo;Grains/Cereals;1998;4;936;48
58;Escargots de Bourgogne;Seafood;1996;9;286,200012207031;30
58;Escargots de Bourgogne;Seafood;1996;10;254,400009155273;30
58;Escargots de Bourgogne;Seafood;1996;12;837,400024414063;95
58;Escargots de Bourgogne;Seafood;1997;5;265;20
58;Escargots de Bourgogne;Seafood;1997;7;397,5;30
58;Escargots de Bourgogne;Seafood;1997;8;79,5;6
58;Escargots de Bourgogne;Seafood;1997;9;916,900024414063;79
58;Escargots de Bourgogne;Seafood;1997;10;417,375;42
58;Escargots de Bourgogne;Seafood;1998;1;1073,25;90
58;Escargots de Bourgogne;Seafood;1998;2;532,649993896484;42
58;Escargots de Bourgogne;Seafood;1998;3;318;30
58;Escargots de Bourgogne;Seafood;1998;4;503,5;40
59;Raclette Courdavault;Dairy Products;1996;7;3938;100
59;Raclette Courdavault;Dairy Products;1996;8;910,799987792969;21
59;Raclette Courdavault;Dairy Products;1996;9;1430;40
59;Raclette Courdavault;Dairy Products;1996;10;2228,60000610352;58
59;Raclette Courdavault;Dairy Products;1996;12;528;12
59;Raclette Courdavault;Dairy Products;1997;1;4364,80001831055;115
59;Raclette Courdavault;Dairy Products;1997;2;1584;36
59;Raclette Courdavault;Dairy Products;1997;3;7128;162
59;Raclette Courdavault;Dairy Products;1997;4;220;4
59;Raclette Courdavault;Dairy Products;1997;5;852,5;17
59;Raclette Courdavault;Dairy Products;1997;6;2420;52
59;Raclette Courdavault;Dairy Products;1997;7;4372,5;85
59;Raclette Courdavault;Dairy Products;1997;9;715;13
59;Raclette Courdavault;Dairy Products;1997;10;5703,5;110
59;Raclette Courdavault;Dairy Products;1997;11;4881,25;93
59;Raclette Courdavault;Dairy Products;1997;12;3533,75;65
59;Raclette Courdavault;Dairy Products;1998;1;7749,5;147
59;Raclette Courdavault;Dairy Products;1998;2;2090;40
59;Raclette Courdavault;Dairy Products;1998;3;220;4
59;Raclette Courdavault;Dairy Products;1998;4;16285,5;322
60;Camembert Pierrot;Dairy Products;1996;7;1088;40
60;Camembert Pierrot;Dairy Products;1996;8;1931,20004272461;76
60;Camembert Pierrot;Dairy Products;1996;11;3587,67997741699;143
60;Camembert Pierrot;Dairy Products;1996;12;2418,08013916016;111
60;Camembert Pierrot;Dairy Products;1997;1;1550,40002441406;60
60;Camembert Pierrot;Dairy Products;1997;3;1632;60
60;Camembert Pierrot;Dairy Products;1997;4;3097,39984130859;106
60;Camembert Pierrot;Dairy Products;1997;5;892,5;35
60;Camembert Pierrot;Dairy Products;1997;6;693,599975585938;24
60;Camembert Pierrot;Dairy Products;1997;7;4131;125
60;Camembert Pierrot;Dairy Products;1997;8;1020;30
60;Camembert Pierrot;Dairy Products;1997;9;4428,5;135
60;Camembert Pierrot;Dairy Products;1997;10;340;10
60;Camembert Pierrot;Dairy Products;1997;11;2210;65
60;Camembert Pierrot;Dairy Products;1997;12;510;15
60;Camembert Pierrot;Dairy Products;1998;1;4998;156
60;Camembert Pierrot;Dairy Products;1998;2;3400;100
60;Camembert Pierrot;Dairy Products;1998;3;2978,399974823;110
60;Camembert Pierrot;Dairy Products;1998;4;5854,79992675781;174
60;Camembert Pierrot;Dairy Products;1998;5;63,9199981689453;2
61;Sirop d'érable;Condiments;1997;1;364,799987792969;16
61;Sirop d'érable;Condiments;1997;2;2314,19995117188;115
61;Sirop d'érable;Condiments;1997;4;1054,5;40
61;Sirop d'érable;Condiments;1997;5;826,5;30
61;Sirop d'érable;Condiments;1997;7;2565;120
61;Sirop d'érable;Condiments;1997;8;456;20
61;Sirop d'érable;Condiments;1997;10;427,5;15
61;Sirop d'érable;Condiments;1997;11;513;20
61;Sirop d'érable;Condiments;1997;12;570;20
61;Sirop d'érable;Condiments;1998;1;726,75;30
61;Sirop d'érable;Condiments;1998;2;1254;50
61;Sirop d'érable;Condiments;1998;3;855;30
61;Sirop d'érable;Condiments;1998;4;2425,34997558594;97
62;Tarte au sucre;Confections;1996;7;443,250030517578;15
62;Tarte au sucre;Confections;1996;8;2048,80001831055;52
62;Tarte au sucre;Confections;1996;9;4826,50006103516;125
62;Tarte au sucre;Confections;1996;10;1103,20007324219;28
62;Tarte au sucre;Confections;1996;12;1182;30
62;Tarte au sucre;Confections;1997;1;2955;75
62;Tarte au sucre;Confections;1997;2;1379;35
62;Tarte au sucre;Confections;1997;4;147,899993896484;3
62;Tarte au sucre;Confections;1997;5;2908,69995117188;60
62;Tarte au sucre;Confections;1997;6;1491,32498168945;35
62;Tarte au sucre;Confections;1997;7;887,399993896484;20
62;Tarte au sucre;Confections;1997;8;4091,89990234375;95
62;Tarte au sucre;Confections;1997;9;493;10
62;Tarte au sucre;Confections;1997;10;3352,39990234375;68
62;Tarte au sucre;Confections;1997;11;1922,69998168945;39
62;Tarte au sucre;Confections;1997;12;2008,97499847412;42
62;Tarte au sucre;Confections;1998;1;4745,12493896484;101
62;Tarte au sucre;Confections;1998;2;2913,62994384766;61
62;Tarte au sucre;Confections;1998;3;6966,08990478516;156
62;Tarte au sucre;Confections;1998;4;1368,07495117188;33
63;Vegie-spread;Condiments;1996;8;456,299987792969;13
63;Vegie-spread;Condiments;1996;10;2386,7998046875;80
63;Vegie-spread;Condiments;1996;12;505,439971923828;16
63;Vegie-spread;Condiments;1997;1;3202,87493896484;100
63;Vegie-spread;Condiments;1997;6;263,400024414063;6
63;Vegie-spread;Condiments;1997;7;842,880065917969;24
63;Vegie-spread;Condiments;1997;10;878;20
63;Vegie-spread;Condiments;1997;11;395,100006103516;9
63;Vegie-spread;Condiments;1997;12;1317;30
